id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
78KQaH6VnIlP7h4qiK0VKb,0.93,0.311,0.0988,0.00195,0.0998,-16.406,0.0378,120.368,0.142
2FA6ZLzJ2f5ZhX1qzoGfWA,0.939,0.0802,0.0176,0.814,0.0812,-29.853,0.0434,81.378,0.0489
3VxLqVKyWp3KL0MTzZKUCM,0.0152,0.629,0.802,0.918,0.388,-8.32,0.102,140.067,0.578
1TCkrnjuurf0DNLLoJxVyd,0.911,0.171,0.0284,0.946,0.119,-35.244,0.0374,130.284,0.128
3BdVeHmCKUrb4LTU0Kpw7Z,0.895,0.0729,0.211,0.76,0.133,-17.41,0.0332,79.509,0.0393
0u8yFQAHzS9oooREFjDas3,0.0128,0.541,0.64,0.702,0.0864,-11.585,0.221,156.005,0.109
3RBNH03JnXGgQGkNqzYiEw,0.917,0.248,0.385,0.904,0.107,-19.063,0.0408,91.256,0.0365
3YkdldE88gRddX2Pe7j4Q5,0.983,0.657,0.138,0.943,0.0787,-21.839,0.0461,132.558,0.486
3vlClkZKb5SI3aRJpDVR2B,0.082,0.571,0.616,0.947,0.71,-10.159,0.0327,150.003,0.288
5mtuOStn5Ntl6BkI5M8gji,0.327,0.3,0.18,0.844,0.0826,-13.071,0.031,109.699,0.0392
5uWzSBJKqdSKJ3uMrYYUIT,0.103,0.279,0.472,0.874,0.063,-16.42,0.0295,115.13,0.135
2eHP1tEq6DFVqJslJPPLSF,0.996,0.379,0.0754,0.936,0.106,-23.386,0.0419,133.904,0.0579
1zMIe9dDMpCuX60A61JSEk,0.219,0.126,0.151,0.829,0.135,-19.724,0.038,97.844,0.0364
5av247aZ4qsVMe4V91zF6h,0.962,0.621,0.244,0.399,0.102,-17.507,0.0339,122.981,0.176
6AHW2n1EFK85tYC9922pFP,0.0166,0.557,0.657,0.529,0.12,-8.282,0.0326,120.021,0.0385
1KD3CHWZWJfRVVrS5JQgH8,0.0178,0.223,0.292,0.782,0.111,-14.375,0.0366,89.855,0.0395
2EIFUg8PMnZcbmUtFFYOsO,0.168,0.0915,0.213,0.919,0.124,-17.735,0.0438,87.611,0.0382
7uTs0S0Oh0Lc4Zz5m8lQfR,0.0125,0.606,0.543,0.865,0.113,-11.46,0.0561,92.002,0.0389
6M2v9V2bDKBVjfUzIF1EDi,0.925,0.559,0.404,0.941,0.0999,-18.076,0.0539,68.262,0.037
0Jc2SfIHv63JNsUZpunh54,0.852,0.179,0.167,0.748,0.106,-23.408,0.0394,124.266,0.0399
7h1Vds2ETEav7wNP0xtSDg,0.589,0.139,0.271,0.907,0.203,-24.554,0.0624,72.603,0.0521
120qQ1McNzHpwdB9fd7j4v,0.00634,0.721,0.542,0.685,0.0985,-21.666,0.0466,104.995,0.0594
10gDv5VNRIMRtjzLg4gNdG,0.139,0.376,0.582,0.833,0.631,-8.006,0.0298,99.952,0.124
090bRxSmHfZK0HO0ZjYHfO,0.731,0.0734,0.273,0.91,0.112,-19.013,0.0413,79.458,0.0385
0bXpmJyHHYPk6QBFj25bYF,0.46,0.607,0.789,0.907,0.128,-8.87,0.0278,100.351,0.16
4Y2W4zKa3q72ztbkA0r8Va,0.507,0.322,0.615,0.819,0.0677,-10.774,0.0427,167.95,0.0361
6a4aOhIYhn4CRrPTOu2ZG8,0.628,0.209,0.266,0.845,0.321,-14.703,0.0354,127.953,0.0382
4TrCvd1PrqI14lZb7tEtYo,0.955,0.0629,0.0718,0.907,0.0906,-24.789,0.0432,67.25,0.0324
74mS9Xvrf62gSA4fVrCGO0,0.41,0.369,0.159,0.907,0.14,-27.101,0.0374,84.052,0.0649
4MYjbvSyqOGWXZBGRHVRtU,0.873,0.531,0.441,0.836,0.109,-13.216,0.0382,90.047,0.145
3SDPAZNkmiYd7MhEPei55T,0.41,0.54,0.338,0.877,0.0679,-15.168,0.0351,139.953,0.0755
0m3cGW8hDGSuRTxoLtFsco,0.33,0.642,0.931,0.833,0.18,-11.299,0.0632,123.029,0.354
5EhvDAos2Ppf82XN5EV60u,0.934,0.191,0.0773,0.865,0.0778,-24.098,0.0389,180.056,0.0382
1vriNGX7VD9Cx0Z2N2IglO,0.53,0.107,0.0577,0.873,0.112,-27.824,0.0451,65.04,0.0559
27W7GHUgfezHQ8krRZUfeX,0.836,0.308,0.468,0.688,0.161,-17.676,0.0573,118.38,0.114
6vHRHxt4D2odA3DUUdTfKg,0.711,0.215,0.246,0.968,0.0967,-13.514,0.0377,115.564,0.0369
5lB3bZKPhng9s4hKB1sSIe,0.0585,0.552,0.878,0.892,0.0746,-5.767,0.0353,176.057,0.598
3MH3oRNyFb5mNm663xcK7T,0.922,0.491,0.139,0.11,0.115,-16.568,0.0327,125.086,0.109
27Wy3mCVRdW9ih3jFxRvtb,0.917,0.58,0.854,0.96,0.143,-11.925,0.0575,114.352,0.0339
6uoM7KHsyJsHZqBQHKjQbc,0.732,0.525,0.499,0.936,0.0966,-9.023,0.0246,87.989,0.338
7fHnHy7pH4hHLQxBq1NbE8,8.94e-06,0.204,0.405,0.827,0.394,-10.01,0.0343,89.485,0.089
5aNuPgou6IsV49mVfGKR08,0.902,0.356,0.284,0.889,0.0867,-14.216,0.0301,89.994,0.115
35Fkc3cctib935tVctHuD3,0.0111,0.502,0.451,0.83,0.066,-14.885,0.0387,90.001,0.191
338gVNQ6VrY846H6pfy83N,0.932,0.101,0.447,0.954,0.642,-17.367,0.0619,89.998,0.0359
28w3OZiwt3XJd4B3ErUch1,0.94,0.353,0.285,0.826,0.69,-18.018,0.034,147.971,0.0375
2Qw2S6qB0QjJu0cvfSBw1W,0.0495,0.197,0.247,0.869,0.114,-18.198,0.0334,132.077,0.0323
5NazgEP76LLsASaHDfrcgU,0.826,0.346,0.468,0.945,0.0905,-14.245,0.0484,180.035,0.108
42fGLwbmdlMvpNl1pl2axC,0.787,0.543,0.666,0.833,0.0802,-10.269,0.0359,101.929,0.269
54NquOiocazAzjHpqIGGS3,0.906,0.347,0.244,0.915,0.335,-16.585,0.0361,115.044,0.211
1p0gFaWRROcsWmvya1WlOK,0.175,0.598,0.813,0.979,0.108,-9.583,0.0428,120.008,0.381
28KcS7Otucbm1uRQs8k21t,0.934,0.186,0.00873,0.84,0.1,-37.611,0.0419,68.31,0.0384
5k8Z5jhueoEtKPIq5dJlS2,0.957,0.172,0.0862,0.874,0.0879,-25.861,0.0436,59.562,0.0397
0pLlZydT4uPrbcrycGPMpe,0.396,0.0609,0.0638,0.625,0.114,-30.371,0.0447,66.366,0.0298
6L2qOC5H903Mo5YCVK6FkL,0.916,0.156,0.0448,0.914,0.0965,-31.912,0.0523,139.544,0.0866
5Cl0qqNefhXVfag5RwQ0X8,0.739,0.2,0.407,0.972,0.108,-13.879,0.0359,119.907,0.0539
0wEAQ5J185y2hfuMEGjKy9,0.916,0.192,0.0629,0.895,0.224,-29.318,0.0333,71.228,0.0273
0gbKg7L36GzPZ93aQDVHvV,0.902,0.571,0.324,0.918,0.0845,-20.809,0.0332,140.012,0.243
0hzg5LdPnyCJ96RPPpAXkQ,0.978,0.221,0.216,0.961,0.106,-18.186,0.0361,138.087,0.0354
4gDTwTId75QePmzeZ2woCQ,0.971,0.145,0.438,0.634,0.156,-14.213,0.0576,139.664,0.0382
04ohpWQHENREA5pmiIvrNB,0.932,0.25,0.15,0.204,0.0979,-17.324,0.0318,91.805,0.101
5mVDhLnXTHlBWJnMHXa9Qs,0.952,0.576,0.121,0.00111,0.1,-17.343,0.036,116.826,0.063
454PvA7LkC77oZRwPqcdP6,0.659,0.415,0.555,0.962,0.0863,-14.565,0.0439,179.924,0.264
7tmMH4uaiTHK7dsRNybAne,0.891,0.223,0.00174,0.88,0.0973,-21.694,0.0395,83.764,0.0733
15vbomdZhnUR4iXw2KK5M5,0.979,0.22,0.142,0.961,0.205,-24.261,0.0347,128.5,0.0601
4SxoponB2oxqjuOSNYhTjb,0.102,0.701,0.557,0.865,0.164,-8.816,0.0291,109.995,0.586
4xxIMjx6sNmRgJx7fJ7ihg,0.992,0.241,0.0152,0.922,0.111,-23.109,0.0401,73.218,0.0839
1tzXb0kRm7DA45EUen0TqM,0.761,0.065,0.172,0.72,0.383,-22.823,0.0412,52.952,0.0357
1aSEOdNv7wkOEjGhjHQ38U,0.919,0.197,0.171,0.609,0.0406,-21.379,0.0371,141.343,0.0601
04ZbcIONrJTCECTaYrheNB,0.295,0.445,0.673,0.939,0.0987,-12.773,0.0312,126.995,0.054
60INvemo2VdXUU5YOZfFTP,0.514,0.12,0.283,0.832,0.113,-16.579,0.0441,76.845,0.0469
1NvIyNssIUX41tEyWoS2aR,0.564,0.268,0.455,0.91,0.0877,-15.155,0.0435,109.997,0.0475
0BSJ1iQEmGibLCPMHGtdo7,0.636,0.62,0.318,0.879,0.118,-15.88,0.0399,150.379,0.2
6FAQCRweDsFmh6qeknuZFU,0.827,0.176,0.347,0.909,0.607,-14.568,0.0385,68.656,0.102
2dQLlee3j9j90ZXo9sleyD,0.977,0.223,0.125,0.892,0.0909,-22.796,0.0457,81.592,0.035
21WKOugYJ7HL2EbbNK3WxL,0.63,0.224,0.803,0.935,0.0926,-10.739,0.0553,72.287,0.551
37IwDzmSZXEZcER596VF3w,0.0484,0.559,0.379,0.931,0.0876,-12.96,0.0407,170.048,0.0834
2iNGWKnBw3qbrlBT9lHb7I,0.143,0.248,0.435,0.745,0.172,-13.587,0.0378,99.903,0.0754
7MV4J60d8nwdAZQdXmNYmW,0.475,0.178,0.098,0.934,0.0978,-24.945,0.0355,84.387,0.0522
0Vl8bCecLR1t49sQmCubbH,0.909,0.114,0.257,0.908,0.199,-14.266,0.0337,88.846,0.0624
5ccZ1SwagMMiuhKgwS5XCS,0.827,0.0709,0.252,0.75,0.102,-14.626,0.0346,180.968,0.0925
6l0LbTF2V77M3LPpcOBmqX,0.0953,0.577,0.729,0.928,0.184,-14.376,0.0319,126.988,0.177
5hfG9ztj7AMC4hv1z2CYXK,0.119,0.156,0.197,0.835,0.125,-19.696,0.0347,78.354,0.115
7gePpUawLnGf1l1fnltiIR,0.974,0.251,0.248,0.921,0.109,-19.181,0.0398,65.732,0.067
4cK52WJ9gD5M3VrJoZvhaN,0.65,0.458,0.709,0.953,0.112,-14.342,0.0434,196.142,0.0983
7Cg3F9ZsZ2TYUnlza49NYh,0.173,0.542,0.749,0.942,0.315,-8.333,0.0277,94.031,0.674
4bBs07tSkVLzETwbgPlxdl,0.726,0.356,0.0385,0.877,0.113,-31.069,0.0658,66.653,0.214
5SeGooG3KMy70se6NQOyKQ,0.939,0.223,0.215,0.839,0.112,-22.173,0.0415,129.499,0.332
5XskKD00gs4XvV0J2PY3Wf,0.593,0.64,0.494,0.929,0.111,-14.224,0.0393,91.995,0.332
5oomBIE4v4pYo7aUhq97jz,0.908,0.35,0.371,0.935,0.11,-16.325,0.0417,149.912,0.172
7BGJFDXyjH3os10wVfd73U,0.983,0.237,0.584,0.606,0.379,-17.439,0.123,91.82,0.288
3MlXup5wJvcVOB0l3xVePV,0.755,0.136,0.0102,0.839,0.0998,-32.06,0.0299,71.91,0.0357
4NsPgRYUdHu2Q5JRNgXYU5,0.992,0.429,0.01,0.945,0.103,-25.164,0.0537,74.677,0.207
6zYBmqPOc1vB5R4WekqlkR,0.0133,0.296,0.471,0.833,0.376,-13.293,0.0375,117.268,0.0361
3pnv0MrPeFgtHDTmFPSrTg,0.0461,0.102,0.102,0.823,0.0878,-25.979,0.0376,80.254,0.286
3zJBkGf4gRqZ4o3BHHPuLU,0.393,0.155,0.314,0.0594,0.35,-12.653,0.0336,149.878,0.0506
1tYiY1wABYqO4JQGijFPHr,0.524,0.74,0.289,0.905,0.0867,-15.443,0.044,89.986,0.275
0Xf8nLzbt3TXW0DejZhHTy,0.994,0.0664,0.00407,0.958,0.0712,-39.94,0.0366,71.376,0.0374
25CpDXbrcBWPTtjrgKQokz,0.562,0.519,0.254,0.893,0.0781,-18.007,0.0322,120.003,0.0379
7JaALg9qWbSkMfa5T57W22,0.822,0.253,0.23,0.807,0.118,-28.561,0.0583,124.993,0.0801
19i0eqVS2lrRToPje5e6Rg,0.699,0.0675,0.124,0.815,0.104,-22.864,0.0492,75.321,0.031
09e4GqqAgTqDXSiMOUQOoz,0.665,0.278,0.321,0.784,0.191,-17.491,0.0362,123.434,0.203
72vsE7d6iMu5lHto7xAPye,0.0314,0.148,0.62,0.979,0.312,-16.511,0.0776,139.422,0.0723
7BzhqmRj3iOZXqMHqiifHr,0.974,0.552,0.15,0.731,0.0698,-16.746,0.0347,87.485,0.316
5HzfnZhtGRSenfvmdnY7aV,0.974,0.467,0.237,0.879,0.117,-18.522,0.0357,72.531,0.151
5MSfgtOBZkbxlcwsI9XNpf,0.329,0.659,0.716,0.909,0.127,-7.816,0.0317,139.952,0.382
6yYV3V3jqeWXinATQmngVc,0.995,0.438,0.00158,0.898,0.0969,-31.092,0.0644,85.117,0.569
6gUMie2BcHapJmSZwoNjWG,0.291,0.271,0.296,0.963,0.107,-20.446,0.0489,103.386,0.0434
57kozn0j4DL3toKrqKQY0U,0.76,0.561,0.33,0.134,0.106,-13.51,0.0268,79.01,0.378
4BbKj6LPue8dBbqO9fcZXb,0.958,0.0891,0.116,0.942,0.0964,-27.656,0.0381,75.761,0.137
5jq2F68xBmFdni1nNxBBv7,0.851,0.117,0.313,0.918,0.101,-17.67,0.0483,94.903,0.0341
3EYY3nTXuPK2ALAaZoc8u3,0.958,0.137,0.00746,0.932,0.0774,-32.135,0.0403,70.895,0.084
5EQJwmqtxNMTYN3Spr8NU3,0.000815,0.663,0.639,0.836,0.518,-12.28,0.0425,124.015,0.067
01K7WtcFrsolt07wYU8zTY,0.869,0.187,0.311,0.938,0.0906,-18.856,0.0408,142.832,0.0381
0RkilKhJ6XYd6jZkeVkrxB,0.121,0.284,0.384,0.816,0.11,-11.907,0.0287,92.742,0.038
1zmd7f8R6rfm0Tnw4pFA80,0.987,0.334,0.0957,0.914,0.121,-15.617,0.0317,67.953,0.204
3aUMnm7TBTgToWcab9LaXL,0.92,0.374,0.185,0.0019,0.101,-11.831,0.0387,128.838,0.217
7sqii6BhIDpJChYpU3WjwS,0.195,0.595,0.788,0.202,0.153,-10.128,0.363,97.012,0.414
1sc7nr4cXBBN2PRsxrmls8,0.953,0.285,0.102,0.96,0.0861,-19.423,0.0339,75.064,0.0742
4RLL7VK8u36nY843Dvi79j,0.849,0.162,0.253,0.326,0.171,-13.605,0.0401,71.239,0.0337
0URA5PvjEc0RljIzCTtrXU,0.418,0.306,0.25,0.525,0.0478,-12.989,0.0406,117.312,0.286
6knzYloG0x3MroAhnLVLGe,0.961,0.554,0.172,0.914,0.0929,-16.894,0.0292,99.998,0.0367
0dHHd9p8ZTIB2EW7wqWNgD,0.00395,0.352,0.805,0.865,0.123,-7.643,0.0424,110.093,0.105
32bhoLm6qwLD1n7rG3S0AM,0.973,0.283,0.209,0.928,0.198,-20.193,0.0428,70.337,0.0613
0GU7HXMGewpD83cGv6a5YH,0.812,0.531,0.392,0.834,0.675,-17.274,0.034,115.026,0.156
6T10XPeC9X5xEaD6tMcK6M,0.878,0.327,0.426,0.000997,0.18,-11.576,0.027,93.949,0.169
4OO2lavE7yz5Ane6fEYXp3,0.105,0.54,0.385,0.916,0.101,-13.819,0.0435,91.041,0.0875
50mL6pbI0uI6YX1xbSer7g,0.817,0.189,0.343,0.916,0.0924,-20.314,0.0453,141.659,0.0834
77FEFA9LABMYORSAI0gxqG,0.232,0.723,0.419,0.386,0.589,-19.711,0.0635,129.004,0.173
7aGSZ7otMHlEtdO4T89TAa,0.0438,0.146,0.192,0.89,0.104,-24.775,0.0613,81.242,0.044
6djrtIk0n1y41sRM9LOsLe,0.236,0.211,0.47,0.782,0.376,-18.931,0.0448,117.563,0.0387
2LDYvpug35TCwdooo62tD2,0.000163,0.728,0.467,0.903,0.0374,-14.021,0.252,94.027,0.367
33x5orlhgXWVIVCHnqfs8S,0.991,0.334,0.0842,0.932,0.0795,-24.786,0.0351,139.466,0.109
2KjHhl4FfRb9t9wIJoRID6,0.0185,0.328,0.479,0.682,0.268,-13.336,0.0313,119.596,0.0569
1t9Yh3MaABL3wRv19rGYIJ,0.963,0.172,0.0571,0.898,0.294,-36.058,0.0419,115.773,0.133
5eJopoeU72qC20mNzEcORS,0.383,0.465,0.363,0.919,0.0976,-14.197,0.0435,75.012,0.0987
5QIkWpgfZHlhUBI099FWnC,0.925,0.327,0.159,0.00136,0.113,-11.098,0.0433,126.809,0.0614
01OXa5tVuCssU6j8TY7kxr,0.0931,0.347,0.209,0.617,0.103,-15.268,0.0262,80.242,0.229
0ERk18BFV3SpQvyGdsvUjr,0.826,0.66,0.301,0.934,0.101,-15.523,0.0239,87.514,0.264
19Xl5k0LW5sIiaEQqdho8h,0.901,0.671,0.275,0.922,0.107,-15.999,0.0325,115.987,0.0745
3p1Yl3BAZeQzYn3kvSdjhf,0.849,0.256,0.0317,0.883,0.0851,-34.631,0.0316,93.147,0.182
0nNiyH4NViNdsL0JJz5yce,0.993,0.53,0.00779,0.946,0.151,-23.281,0.0801,61.14,0.461
2PFXpn5w2hAHcVrnInSFZL,0.257,0.172,0.4,0.891,0.26,-11.842,0.0467,120.199,0.0706
61YpWDuUocao6fUvMjyCDk,0.857,0.444,0.47,0.929,0.0901,-8.876,0.0314,146.318,0.086
7DxrpQ64RjENyP4j8z8p0s,0.0514,0.729,0.726,0.729,0.145,-8.802,0.072,138.299,0.258
1EyupM39n6HOurSiFfzYbC,0.0113,0.315,0.242,0.554,0.0654,-14.965,0.035,80.026,0.0276
2FebRQlRkOMT8I67GarB57,0.753,0.122,0.475,0.434,0.156,-11.231,0.0392,157.156,0.0399
6cM0HFtya8EQFC5thCswo8,0.942,0.305,0.249,0.879,0.105,-16.451,0.0424,70.052,0.136
7G6q1MHm2tNfLBt8fDSdMB,0.795,0.057,0.0281,0.932,0.12,-30.652,0.0474,67.225,0.0569
0fkHDu9xecvJKXfW9h3C50,0.985,0.455,0.0915,0.959,0.0804,-27.019,0.0523,127.94,0.157
7hyAAjHZaDWSPDzlUYNUIa,0.989,0.217,0.00572,0.925,0.109,-30.767,0.0394,85.279,0.174
0o2czw3Khph7hyOtXwKXMB,0.904,0.298,0.431,0.899,0.519,-18.77,0.0529,105.794,0.356
7LKcGMcgzuj6OTeaI05p1T,0.000318,0.389,0.393,0.934,0.0822,-13.05,0.0281,99.983,0.0396
7ec0sstNnjy5EPug76BJHs,0.444,0.384,0.536,0.86,0.0964,-10.982,0.0446,85.002,0.139
1AIu4EHzrN7GdpeKgigZ3G,0.672,0.31,0.593,0.922,0.111,-9.368,0.0389,122.646,0.0357
075JCikBUbvcACqkRc2SEH,0.968,0.254,0.0818,0.745,0.0769,-26.27,0.0401,71.049,0.112
6Nfeou4uzrZW1jZ6KUHwai,0.476,0.582,0.49,0.612,0.0965,-13.468,0.0299,90.5,0.297
5qfy407pKH9U5X6jgTW4rv,0.321,0.413,0.486,0.861,0.121,-9.668,0.0727,135.651,0.435
4gglp4mdtiFJk996t0II7s,0.921,0.254,0.0652,0.922,0.0758,-32.599,0.059,214.744,0.419
5KlY47pQ9gQh5ecWbsk859,0.677,0.2,0.327,0.934,0.197,-15.614,0.0368,120.03,0.109
2MZSXhq4XDJWu6coGoXX1V,0.996,0.558,0.0259,0.871,0.0969,-30.016,0.0458,157.811,0.37
47Yg8j2OuL4juaDIkFpqHJ,0.845,0.269,0.362,0.886,0.0907,-18.792,0.223,90.039,0.0386
6vo5a9n1HWYroioj7k6gZS,0.992,0.342,0.0314,0.906,0.0767,-25.319,0.0439,100.022,0.117
1LtxrzRNCpqUKoMLYVmeeY,0.427,0.174,0.453,0.972,0.12,-11.869,0.0395,119.825,0.0387
181qWmzrg93lj1vQVuPG0x,0.00145,0.386,0.932,0.872,0.139,-7.84,0.052,150.025,0.304
5Jh2I2mcYTvTse5THWSKq3,0.848,0.164,0.407,0.767,0.404,-25.904,0.0632,100.003,0.232
116nJvcN1RB2UF2VuIyObG,0.72,0.626,0.249,0.853,0.402,-28.824,0.0648,97.036,0.286
0RMsGMzDJuTXllcYs4a3Nr,0.282,0.0607,0.0948,0.632,0.0851,-16.852,0.0427,50.341,0.0512
6Zt2prtf9IhxEUOto4jXH9,0.76,0.438,0.45,0.0096,0.116,-8.962,0.0271,150.985,0.121
1p2uitVhhe1ujzEcAT16Ik,0.307,0.172,0.235,0.758,0.183,-25.802,0.0691,142.692,0.084
54KFQB6N4pn926IUUYZGzK,0.885,0.264,0.122,0.349,0.094,-15.399,0.0349,148.658,0.0735
1cWHaz5GDrhfnkXTIYlGHh,0.992,0.149,0.0271,0.932,0.0632,-33.771,0.0487,82.003,0.0592
1OJxI8lIWRqBvouJxW1nzN,0.921,0.272,0.0141,0.919,0.104,-23.72,0.039,73.966,0.0384
477naywDON3t1iAF4COlOV,0.942,0.109,0.00822,0.885,0.129,-28.425,0.0529,75.629,0.0321
7yoQyZXnpRbh7k78dzWO00,0.771,0.603,0.338,0.893,0.399,-13.858,0.0672,169.963,0.0581
1b2shvlvvdNEDJuOo8Ub3p,0.718,0.71,0.222,0.94,0.0819,-18.46,0.0652,120.002,0.625
0CHT5bkpoltr0CLS1ThqYb,0.995,0.102,0.0514,0.938,0.106,-31.092,0.0345,71.473,0.0769
3oqaBugx3LV7AK7vdhjKsT,0.0731,0.62,0.496,0.909,0.0474,-10.986,0.047,110.026,0.524
6HJH2v5BIqpKW34nsLV1O7,0.0944,0.544,0.524,0.674,0.115,-10.96,0.0285,134.042,0.0991
575blCgesVtCu0HEYaIcas,0.478,0.182,0.0784,0.00263,0.137,-26.043,0.0389,106.712,0.0817
5dZu9qegz7rPiSWcMpygT6,0.698,0.536,0.397,0.975,0.135,-14.445,0.0332,160.01,0.238
3OgkfYg13Jj96E982moWje,0.949,0.112,0.208,0.935,0.101,-22.618,0.0552,74.31,0.0285
51tZ6X7SvgKDStNQk4Z1PS,0.8,0.216,0.133,0.119,0.226,-26.767,0.0331,75.933,0.354
7g3bsmAi5FCf68xWXWtzeh,0.763,0.645,0.16,0.908,0.105,-23.664,0.073,127.001,0.603
7whKNTYukx5k5Iq89Xb1K4,0.868,0.298,0.148,0.843,0.11,-26.245,0.0438,108.658,0.0603
2eOaJIuBfvoV3UoOE04bss,0.89,0.152,0.317,0.639,0.0845,-18.011,0.0344,79.64,0.0389
06C0LO0Qjo9JkQuHwy080z,0.0245,0.575,0.576,0.917,0.116,-9.782,0.0295,135.998,0.0363
02Xgw6IdNV1fxbhFFxfnCC,0.631,0.156,0.338,0.903,0.106,-18.908,0.0479,133.684,0.0392
70RJ8ZttRmTieexbqtrRRf,0.464,0.535,0.821,0.965,0.392,-9.493,0.0442,90.005,0.259
2RQIQtothw4tp854k911cY,0.891,0.0891,0.222,0.968,0.11,-16.671,0.0386,85.913,0.0367
67Hna13dNDkZvBpTXRIaOJ,0.0173,0.615,0.419,0.497,0.135,-8.8,0.0395,76.997,0.216
0gch6AYwzLRfoJWci08vsp,0.962,0.772,0.127,0.502,0.0881,-23.937,0.0368,121.801,0.0839
5vWZkJ3lm3O8Vt0MEm9XX3,0.519,0.217,0.372,0.858,0.104,-9.953,0.0335,114.938,0.0413
2RV7JBwjOaixnJwsSAUYEG,0.416,0.599,0.494,0.847,0.44,-13.699,0.0471,109.982,0.595
2OOE4guVJSfMG0zRdNxxd2,0.0318,0.574,0.701,0.947,0.294,-10.315,0.0404,124.318,0.128
2yRPnq7EUV8mVBpOOK9jc3,0.883,0.288,0.266,0.918,0.106,-17.16,0.0359,128.017,0.0348
00z9Rax2KTHqKLKYnGHzNk,0.0201,0.608,0.746,0.888,0.0901,-12.89,0.0373,101.604,0.0768
6xwhCiWXREsAIQVZqHswVw,0.98,0.267,0.0154,0.636,0.0662,-22.922,0.0445,141.012,0.108
3gExVTr5HwZTR4ntkc9cUE,0.982,0.127,0.115,0.833,0.105,-23.208,0.0483,93.282,0.0361
5ECoiNOzKhwI8Tg8uYIhhU,0.863,0.269,0.0383,0.897,0.101,-23.846,0.0381,95.0,0.177
2zkZGzzWOzGwi1rtWv7mhZ,0.791,0.122,0.246,0.918,0.108,-13.991,0.0318,85.609,0.0363
2N1fCSr5EnKyQZ1lsWBquc,0.00581,0.506,0.651,0.819,0.0983,-11.276,0.0256,106.004,0.173
1Pc1UUB1drrtwYQts0BiLX,0.804,0.635,0.323,0.653,0.097,-16.289,0.299,189.886,0.0399
6ZTbynsWt7EsbzrbnXhYH9,0.125,0.157,0.43,0.979,0.0686,-8.93,0.0348,78.489,0.0396
4ZEVoBaSKdJfpeunWmyQfs,0.59,0.649,0.55,0.879,0.0863,-14.051,0.0488,164.035,0.299
0llKAr43rUNYN3f11XesBm,0.738,0.459,0.382,0.00435,0.176,-9.928,0.0274,115.995,0.0579
4sEG0E3IBQHp6V2DGTnXNX,0.834,0.234,0.374,0.928,0.116,-15.407,0.0977,66.139,0.0527
2NChLGjZ93zqggig6DmoLL,0.71,0.142,0.294,0.786,0.113,-16.39,0.0387,102.126,0.0354
2lQFc312TSd7oToBE8Btl1,0.00442,0.58,0.819,0.957,0.0728,-8.177,0.0413,120.007,0.321
5rJy76PvwuLJcfOre5i4lG,0.941,0.0635,0.064,0.773,0.113,-28.591,0.0365,65.983,0.0311
41RiTUEXw8uoCtLd8pcHVy,0.52,0.651,0.379,0.796,0.0759,-15.299,0.0538,169.614,0.373
35bP5sBitpcOB2DPzGtNgf,0.768,0.535,0.498,0.93,0.107,-14.302,0.0442,174.005,0.391
5CpWIAu8pYeLt9xW0En9DM,0.48,0.245,0.425,0.866,0.155,-14.924,0.0355,108.68,0.0487
7er7T89NK0bQQlRpgy4oLh,0.984,0.348,0.133,0.842,0.0964,-21.035,0.039,120.069,0.0877
4RrePp7ou4Uw9fCxnj4mD5,0.973,0.265,0.0951,0.746,0.0992,-18.918,0.0353,90.598,0.181
6aQiLZNDKkxokr6PGyBULg,0.896,0.167,0.32,0.947,0.0922,-15.665,0.0387,112.517,0.0312
6RtKSNd78ZR2mH1lvpfpgh,0.417,0.187,0.262,0.867,0.346,-24.639,0.0581,120.923,0.0762
64Rc8eAYEcIVK486usaKtb,0.985,0.384,0.1,0.951,0.107,-22.24,0.0314,68.938,0.109
2kHRtLyNbgN50h507hN8wJ,0.976,0.0679,0.0137,0.873,0.104,-32.459,0.0418,69.135,0.0312
2GaBIo60YfRmNJ5iuTFFBZ,0.362,0.134,0.264,0.682,0.136,-22.38,0.0422,149.468,0.0327
3srcCsCjdbsXQKoWLCXFe5,0.983,0.304,0.0116,0.963,0.104,-33.19,0.0337,77.84,0.0364
1mYSMAwkWR1uB6OXAQQTNM,0.971,0.258,0.0422,0.909,0.102,-27.797,0.0296,66.507,0.0359
2IcfPUAS555hfKxcuHUUXr,0.271,0.678,0.569,0.941,0.172,-11.647,0.0347,120.012,0.27
2xdMB3v24zqDaaK2QtIZAN,0.616,0.271,0.218,0.846,0.619,-20.967,0.0362,119.867,0.0368
2kplYNvXvOtBky7s9NB5Wb,0.539,0.234,0.313,0.755,0.108,-20.703,0.0435,122.034,0.0617
0VhkCytrhq2EjntoAkbjvZ,0.947,0.184,0.104,0.946,0.0989,-23.917,0.0457,80.063,0.137
4V8jTbl17PB28ToVss2OGL,0.18,0.425,0.534,0.0062,0.0562,-9.066,0.0333,83.718,0.187
1MXN0MsoWXioZ5MH78R1N7,0.623,0.0726,0.483,0.851,0.145,-9.971,0.0381,178.715,0.16
6EKyf3e7nlhVtRxROaIn3g,0.962,0.134,0.113,0.94,0.119,-22.982,0.0386,75.134,0.0336
75knaKjp6RSDUnKABI0XoQ,0.0845,0.412,0.788,0.933,0.194,-9.662,0.0436,155.846,0.166
